row_id,split
89585,train
32299,train
95207,train
125197,train
85902,train
33825,train
48093,train
72546,train
52349,train
116773,train
3908,train
75783,train
92741,train
110355,train
105110,train
75736,train
123001,train
12538,train
50134,train
15464,train
3552,train
33859,train
23850,train
35113,train
30698,train
116659,train
50366,train
44487,train
29746,train
50622,train
18251,train
5301,train
60426,train
10498,train
76383,train
14044,train
100469,train
69811,train
7904,train
7553,train
125726,train
68683,train
60280,train
108609,train
52119,train
129384,train
65238,train
76519,train
93928,train
123771,train
44723,train
97949,train
24629,train
112321,train
110231,train
99308,train
125548,train
74389,train
127048,train
1844,train
80816,train
44111,train
111032,train
83466,train
49097,train
92929,train
27458,train
43459,train
4859,train
99466,train
55068,train
50018,train
80564,train
68801,train
111949,train
82250,train
107411,train
52065,train
121313,train
25301,train
5847,train
47113,train
72735,train
13498,train
87330,train
99228,train
118732,train
39507,train
24881,train
80408,train
79542,train
107161,train
37733,train
26268,train
1960,train
91039,train
40140,train
85802,train
66090,train
37913,train
97121,train
74905,train
24429,train
92390,train
88173,train
41722,train
68102,train
89623,train
75589,train
45652,train
69711,train
80078,train
42488,train
36848,train
74514,train
3169,train
338,train
94117,train
104486,train
57119,train
56846,train
111061,train
116391,train
97888,train
18805,train
44164,train
62016,train
102991,train
63165,train
55038,train
106785,train
106441,train
89031,train
107983,train
71567,train
62702,train
48120,train
122857,train
75561,train
41973,train
1411,train
59801,train
115199,train
65177,train
28455,train
57779,train
20847,train
87447,train
74531,train
126278,train
106194,train
48592,train
123598,train
1159,train
118416,train
88821,train
95240,train
58013,train
42641,train
83350,train
78101,train
56560,train
6081,train
52875,train
86176,train
64326,train
23734,train
13893,train
53363,train
15529,train
80940,train
97077,train
66080,train
81310,train
68774,train
22553,train
92404,train
35899,train
78360,train
90422,train
128919,train
129116,train
95155,train
65112,train
84908,train
123333,train
42269,train
19365,train
85349,train
107804,train
118340,train
105935,train
97238,train
97556,train
66651,train
9175,train
6541,train
21348,train
120367,train
41063,train
128742,train
119706,train
89509,train
3450,train
113177,train
87905,train
20470,train
93811,train
7660,train
52050,train
7639,train
61621,train
72914,train
117821,train
15018,train
125837,train
87263,train
24693,train
38206,train
62073,train
104777,train
129203,train
8925,train
99371,train
52887,train
73842,train
83791,train
127337,train
3937,train
24746,train
26807,train
52174,train
5967,train
60679,train
18314,train
79935,train
61028,train
74498,train
30773,train
24502,train
8363,train
25383,train
40399,train
95132,train
72814,train
120626,train
54749,train
109247,train
67707,train
100341,train
64353,train
49044,train
101543,train
27118,train
52006,train
109942,train
115263,train
103444,train
76533,train
98698,train
96237,train
25390,train
7683,train
110937,train
5678,train
106339,train
59894,train
126398,train
100659,train
93804,train
42066,train
107902,train
54653,train
128787,train
31273,train
73814,train
104111,train
66828,train
88448,train
56605,train
7700,train
64237,train
75200,train
66317,train
121871,train
84930,train
58752,train
92396,train
6682,train
35566,train
99828,train
61692,train
21554,train
20309,train
33911,train
10634,train
80259,train
55072,train
18431,train
16086,train
25879,train
94738,train
47200,train
125315,train
42392,train
1636,train
53322,train
91953,train
2196,train
67955,train
36614,train
99332,train
74089,train
98632,train
31173,train
124839,train
43392,train
75940,train
118130,train
90559,train
24928,train
16127,train
33142,train
25835,train
102056,train
43406,train
31286,train
127803,train
119502,train
86915,train
37549,train
41025,train
89162,train
55516,train
76069,train
9179,train
4069,train
39961,train
58062,train
51809,train
26445,train
121978,train
43482,train
115342,train
117754,train
125494,train
92350,train
122151,train
55946,train
86891,train
117165,train
12543,train
36528,train
99218,train
47507,train
53787,train
76873,train
34428,train
14599,train
43501,train
47413,train
15403,train
120397,train
97579,train
128259,train
59020,train
112497,train
63040,train
32587,train
89536,train
37095,train
33680,train
69752,train
48433,train
44190,train
74398,train
34160,train
65770,train
14705,train
81830,train
26696,train
63298,train
23667,train
48225,train
95328,train
27038,train
9246,train
28049,train
50372,train
65586,train
4823,train
45708,train
62833,train
116275,train
52093,train
16157,train
5123,train
88337,train
23150,train
82872,train
114031,train
36399,train
49214,train
43918,train
47210,train
27009,train
58694,train
95606,train
91772,train
20216,train
88022,train
114070,train
10438,train
3256,train
32441,train
65493,train
23568,train
23558,train
71323,train
25156,train
128466,train
2288,train
44997,train
13266,train
69728,train
3864,train
12783,train
22342,train
122762,train
1904,train
67091,train
27727,train
102609,train
121165,train
24314,train
2524,train
17660,train
16748,train
80862,train
1102,train
90419,train
92254,train
81019,train
124274,train
5563,train
24255,train
61639,train
115924,train
66407,train
109086,train
128388,train
119531,train
99528,train
92616,train
87032,train
74206,train
56276,train
64205,train
103277,train
32166,train
33281,train
47188,train
11747,train
63462,train
123915,train
11489,train
9397,train
99439,train
31912,train
60682,train
100036,train
25588,train
108358,train
31160,train
107265,train
102129,train
9057,train
108875,train
40585,train
54972,train
96671,train
99285,train
90225,train
63563,train
117467,train
118456,train
36901,train
9371,train
32169,train
34437,train
61635,train
44915,train
23268,train
49888,train
114119,train
24988,train
110236,train
71394,train
107273,train
122494,train
123204,train
92800,train
36733,train
119381,train
49911,train
60111,train
22599,train
13465,train
38984,train
86369,train
4242,train
75583,train
68098,train
9581,train
1920,train
101838,train
10217,train
30750,train
28416,train
11920,train
70015,train
37492,train
100332,train
5144,train
34324,train
84682,train
37938,train
90017,train
129750,train
37843,train
85961,train
19944,train
94823,train
72449,train
66488,train
71825,train
44325,train
20040,train
46457,train
19357,train
66093,train
66838,train
83416,train
116331,train
80067,train
114198,train
8399,train
47229,train
22582,train
124195,train
121248,train
77580,train
41436,train
80681,train
97708,train
62535,train
127738,train
63988,train
31387,train
64602,train
47938,train
44718,train
43496,train
17522,train
129013,train
67713,train
116321,train
50697,train
104419,train
63716,train
34512,train
78074,train
77457,train
66829,train
56958,train
108577,train
10887,train
107592,train
80329,train
126250,train
102801,train
14097,train
66817,train
42997,train
77460,train
12263,train
11083,train
26743,train
100730,train
17021,train
27112,train
37010,train
4126,train
81822,train
104599,train
55472,train
71290,train
8904,train
29656,train
114021,train
36129,train
102627,train
34000,train
95143,train
90986,train
31527,train
93379,train
41048,train
23583,train
12757,train
48020,train
36782,train
95792,train
49199,train
82541,train
88276,train
101549,train
113663,train
120682,train
71249,train
51212,train
88778,train
116535,train
54232,train
14008,train
22388,train
37264,train
74412,train
75456,train
47657,train
11324,train
68853,train
102960,train
78659,train
80817,train
56073,train
6749,train
26257,train
58763,train
61609,train
124069,train
59466,train
26537,train
94342,train
99235,train
49826,train
41784,train
122192,train
96463,train
40848,train
44892,train
102223,train
56096,train
118980,train
114661,train
68696,train
36238,train
8325,train
43288,train
57571,train
9289,train
63198,train
16643,train
110028,train
83119,train
20977,train
108995,train
64368,train
100457,train
55500,train
100255,train
91199,train
115204,train
28213,train
91890,train
374,train
63735,train
15877,train
8218,train
110166,train
18803,train
127740,train
36778,train
18570,train
54878,train
47076,train
115905,train
34045,train
21030,train
109216,train
13786,train
52795,train
105821,train
85966,train
114505,train
104501,train
118965,train
55657,train
2400,train
57240,train
23812,train
103487,train
58449,train
57360,train
118824,train
11907,train
56295,train
102277,train
4770,train
109211,train
73285,train
72119,train
6096,train
127082,train
24901,train
115699,train
41906,train
111966,train
97648,train
58138,train
24530,train
112930,train
91392,train
80260,train
89284,train
28541,train
34116,train
111668,train
119014,train
49677,train
120977,train
89238,train
28325,train
49509,train
119339,train
59192,train
113485,train
32176,train
2485,train
14037,train
89225,train
23480,train
122114,train
108861,train
20289,train
73212,train
115616,train
61966,train
15968,train
111951,train
66248,train
22890,train
52317,train
17708,train
125814,train
27949,train
95188,train
56856,train
39334,train
86585,train
35839,train
83044,train
42401,train
20872,train
127342,train
105020,train
49582,train
98745,train
117078,train
1100,train
90869,train
51747,train
113803,train
107425,train
2721,train
22077,train
117392,train
64100,train
31956,train
120080,train
55866,train
109481,train
87550,train
45214,train
57430,train
109098,train
128943,train
3109,train
125224,train
91338,train
113153,train
13996,train
103860,train
98094,train
51750,train
77234,train
15533,train
114042,train
72543,train
70103,train
84300,train
104766,train
75715,train
74609,train
106324,train
80191,train
53025,train
6338,train
85175,train
90814,train
28462,train
8752,train
52877,train
25483,train
99641,train
94420,train
41297,train
23134,train
89016,train
32730,train
74638,train
51149,train
68645,train
11990,train
102660,train
17068,train
96247,train
109107,train
83413,train
48451,train
95496,train
1979,train
75796,train
115913,train
70853,train
21917,train
70264,train
76223,train
111677,train
2113,train
76718,train
4412,train
61830,train
117220,train
10515,train
59783,train
117036,train
127896,train
5002,train
115965,train
42718,train
118963,train
24266,train
99679,train
90519,train
73029,train
118371,train
95999,train
126813,train
8370,train
47235,train
81612,train
75299,train
99840,train
123982,train
11414,train
128256,train
46306,train
118003,train
117281,train
99922,train
61985,train
21343,train
74721,train
8266,train
33449,train
26669,train
68566,train
20686,train
12357,train
66494,train
89137,train
22849,train
51239,train
117068,train
33340,train
113289,train
101895,train
66896,train
128581,train
29910,train
88968,train
62199,train
2825,train
5384,train
125108,train
29884,train
15963,train
69972,train
77425,train
55825,train
65946,train
9905,train
44732,train
68183,train
114273,train
16240,train
124458,train
70558,train
62351,train
116699,train
5099,train
57532,train
22956,train
42497,train
77311,train
44299,train
63684,train
20522,train
53871,train
101841,train
61453,train
5829,train
74115,train
113814,train
28842,train
93824,train
11457,train
85275,train
3452,train
54062,train
20437,train
116235,train
82445,train
54053,train
63829,train
93035,train
44490,train
91907,train
104076,train
92368,train
51493,train
45938,train
89029,train
14076,train
13402,train
106008,train
74328,train
121774,train
13643,train
44378,train
93440,train
37126,train
128635,train
73435,train
109088,train
43490,train
8017,train
27606,train
106257,train
32639,train
38528,train
47056,train
35740,train
34780,train
102561,train
25120,train
125483,train
31763,train
127329,train
25316,train
121682,train
30978,train
21414,train
11238,train
112949,train
55637,train
107736,train
7906,train
54400,train
56659,train
85970,train
17147,train
67395,train
63996,train
75056,train
51235,train
85355,train
83817,train
53184,train
4691,train
14289,train
76689,train
52126,train
115845,train
128309,train
22140,train
113951,train
106741,train
55247,train
10741,train
111235,train
100470,train
39739,train
96299,train
64570,train
59852,train
30877,train
91761,train
25865,train
49819,train
36578,train
25374,train
129820,train
95611,train
12494,train
34796,train
88756,train
57974,train
69352,train
31294,train
10245,train
9917,train
76012,train
77873,train
33904,train
106666,train
108896,train
12804,train
73662,train
6948,train
199,train
90638,train
83686,train
42455,train
41381,train
110530,train
6566,train
68728,train
35712,train
72231,train
7489,train
42678,train
96435,train
25428,train
109187,train
59847,train
14356,train
57026,train
93163,train
43774,train
66258,train
76754,train
50431,train
91179,train
53679,train
123414,train
128116,train
92304,train
1071,train
96339,train
108440,train
75729,train
119087,train
57401,train
11851,train
34945,train
87469,train
10234,train
128046,train
33194,train
56117,train
76801,train
75647,train
2520,train
18103,train
11894,train
40791,train
51762,train
45784,train
20127,train
92388,train
69573,train
122770,train
59747,train
99018,train
85768,train
71114,train
31423,train
122956,train
29524,train
82136,train
98251,train
158,train
7429,train
56063,train
7829,train
107478,train
29950,train
488,train
8524,train
1140,train
111397,train
43410,train
61764,train
24633,train
56069,train
50139,train
70345,train
115101,train
5439,train
43316,train
86544,train
113274,train
129632,train
121837,train
60812,train
2180,train
122912,train
95959,train
60372,train
111195,train
101668,train
4708,train
57411,train
86658,train
27518,train
123758,train
52967,train
77736,train
104649,train
22943,train
19553,train
20448,train
22018,train
72467,train
73623,train
54087,train
33754,train
49592,train
12022,train
13143,train
5931,train
2935,train
28927,train
110106,train
123447,train
12826,train
31743,train
8166,train
74510,train
113778,train
3794,train
3180,train
1251,train
16015,train
94545,train
16365,train
18453,train
60508,train
14313,train
93112,train
40961,train
11980,train
64840,train
114244,train
118427,train
111194,train
85942,train
81398,train
109322,train
65756,train
55429,train
29073,train
31934,train
78963,train
53748,train
13192,train
16482,train
105259,train
23012,train
110785,train
104034,train
4449,train
14467,train
88234,train
78087,train
34410,train
16229,train
98252,train
54921,train
17386,train
33048,train
71160,train
80968,train
85599,train
7990,train
121127,train
6122,train
87634,train
80,train
115853,train
55041,train
41635,train
43054,train
28353,train
8057,train
68426,train
42517,train
44643,train
50585,train
85608,train
31450,train
82265,train
26930,train
43293,train
18324,train
40379,train
82575,train
53940,train
65580,train
85163,train
115796,train
20171,train
99684,train
57434,train
18804,train
121775,train
128332,train
412,train
16292,train
58852,train
98984,train
107336,train
17372,train
32960,train
41591,train
119268,train
75740,train
84062,train
104121,train
80106,train
69708,train
84905,train
105996,train
52095,train
28520,train
20452,train
50682,train
30755,train
102616,train
79445,train
33269,train
107032,train
126396,train
78464,train
63424,train
52657,train
77042,train
9618,train
24755,train
66058,train
89831,train
20204,train
9374,train
59288,train
8310,train
65091,train
122244,train
44690,train
12058,train
84305,train
85822,train
9201,train
48280,train
77247,train
102310,train
33140,train
74572,train
79425,train
128315,train
124539,train
111233,train
66509,train
36722,train
9135,train
41000,train
29168,train
25856,train
64544,train
43435,train
11061,train
50710,train
19680,train
70293,train
2969,train
4787,train
39941,train
113820,train
85447,train
60813,train
13957,train
126163,train
43261,train
71918,train
126695,train
403,train
13119,train
58091,train
95125,train
87102,train
105558,train
62855,train
39039,train
24183,train
51919,train
66127,train
72460,train
64681,train
27488,train
93565,train
59501,train
95762,train
55177,train
77420,train
78111,train
15598,train
64367,train
66735,train
62444,train
128748,train
43222,train
40760,train
33629,train
56712,train
56243,train
28582,train
10147,train
105198,train
69595,train
51421,train
68384,train
14001,train
20845,train
4359,train
109640,train
29876,train
72513,train
57222,train
88205,train
94683,train
52829,train
40491,train
61482,train
92442,train
113883,train
16094,train
17826,train
9475,train
63348,train
66474,train
86247,train
5335,train
19696,train
94831,train
32996,train
30307,train
81250,train
117519,train
41656,train
30201,train
36825,train
65753,train
97488,train
26584,train
74532,train
62091,train
124707,train
73877,train
66469,train
44326,train
12756,train
23181,train
37476,train
22744,train
126971,train
4244,train
72568,train
10224,train
72006,train
98558,train
44949,train
63521,train
94580,train
110160,train
57391,train
127432,train
51729,train
48852,train
57118,train
70367,train
9858,train
1572,train
64655,train
35928,train
118719,train
23628,train
75972,train
122621,train
97829,train
31257,train
53629,train
86153,train
79675,train
38271,train
34261,train
70307,train
21045,train
86233,train
122781,train
102372,train
77277,train
110663,train
33991,train
41768,train
99017,train
43734,train
26513,train
31053,train
84964,train
25666,train
26604,train
96333,train
109358,train
123898,train
72628,train
125804,train
74330,train
59430,train
110256,train
32696,train
97242,train
86918,train
67370,train
76150,train
56655,train
84258,train
124349,train
106801,train
50806,train
44560,train
107185,train
23264,train
54228,train
118090,train
118771,train
89116,train
93410,train
90234,train
44479,train
12007,train
50746,train
122645,train
119041,train
122933,train
24461,train
44305,train
102255,train
121134,train
34565,train
59200,train
117635,train
68242,train
124558,train
51179,train
109852,train
43280,train
51494,train
56170,train
80722,train
74554,train
93769,train
4678,train
80472,train
40534,train
33623,train
120719,train
58990,train
53374,train
48045,train
104804,train
25610,train
74650,train
56624,train
37312,train
120198,train
36619,train
78036,train
101671,train
112004,train
45041,train
12836,train
126130,train
96190,train
39281,train
123103,train
2305,train
92706,train
88369,train
72329,train
6390,train
127051,train
101563,train
35102,train
41471,train
55964,train
54216,train
103175,train
32202,train
111969,train
96569,train
40386,train
120323,train
119063,train
93444,train
64470,train
72437,train
86920,train
7882,train
120983,train
41227,train
66116,train
24317,train
83999,train
62791,train
3529,train
44591,train
69071,train
46479,train
10778,train
88478,train
16102,train
12119,train
3112,train
78857,train
865,train
91220,train
735,train
21225,train
9140,train
54941,train
42254,train
87643,train
37512,train
35529,train
114099,train
93358,train
12721,train
11008,train
3751,train
26730,train
115399,train
37114,train
128844,train
116468,train
80933,train
124453,train
88018,train
115127,train
41940,train
118160,train
19853,train
16121,train
121294,train
66844,train
73270,train
52161,train
42177,train
64712,train
66524,train
7102,train
95144,train
50232,train
54930,train
40562,train
125374,train
36756,train
14895,train
67505,train
80194,train
14778,train
37461,train
123736,train
925,train
51411,train
38742,train
122281,train
47601,train
127915,train
61531,train
30672,train
30732,train
69400,train
64914,train
70507,train
129414,train
1699,train
4424,train
99403,train
68892,train
5312,train
94278,train
115398,train
95508,train
52715,train
4079,train
122721,train
100855,train
124739,train
118073,train
124774,train
12749,train
11253,train
111879,train
88713,train
47033,train
23804,train
77731,train
123111,train
129338,train
61037,train
103975,train
81841,train
58821,train
51846,train
108527,train
52646,train
69418,train
47952,train
106061,train
77795,train
83852,train
36928,train
76883,train
124785,train
93225,train
14393,train
96138,train
55212,train
11144,train
124629,train
101497,train
21558,train
83064,train
128501,train
115276,train
90145,train
41647,train
89019,train
107204,train
79619,train
35041,train
62543,train
99685,train
46152,train
59800,train
54563,train
42334,train
23932,train
61007,train
74635,train
103951,train
55488,train
67777,train
22838,train
65262,train
87439,train
27273,train
78223,train
29590,train
64702,train
49308,train
75800,train
86998,train
72378,train
15424,train
87016,train
109365,train
27029,train
128416,train
28653,train
119307,train
29726,train
89316,train
575,train
25098,train
129397,train
77359,train
122394,train
57210,train
49465,train
20708,train
34466,train
16195,train
15111,train
5445,train
93406,train
75915,train
101604,train
122704,train
88049,train
101581,train
13672,train
42017,train
125047,train
86851,train
100509,train
49807,train
56776,train
38660,train
15184,train
56946,train
10047,train
128007,train
57859,train
22024,train
53713,train
124975,train
106572,train
121396,train
22099,train
118940,train
29083,train
1018,train
21081,train
107574,train
5351,train
123904,train
84798,train
116932,train
63449,train
78943,train
17069,train
76614,train
17286,train
45008,train
60382,train
129147,train
116506,train
40483,train
46007,train
47641,train
123017,train
69351,train
94186,train
117830,train
58547,train
19747,train
96925,train
52640,train
20433,train
1418,train
5354,train
123338,train
105719,train
30520,train
46165,train
112801,train
92410,train
21818,train
95947,train
123692,train
11031,train
90151,train
112293,train
71806,train
11901,train
21801,train
64008,train
98391,train
126566,train
100831,train
104992,train
11023,train
90679,train
82156,train
62626,train
86590,train
54075,train
93101,train
111598,train
18059,train
49800,train
62629,train
120750,train
69038,train
112181,train
59351,train
8577,train
66744,train
48709,train
26176,train
46623,train
12204,train
64396,train
71494,train
124357,train
62405,train
38939,train
45527,train
19407,train
123143,train
121531,train
17101,train
124683,train
22046,train
113781,train
113782,train
108212,train
74472,train
23095,train
93302,train
122974,train
92890,train
49738,train
24082,train
40039,train
57219,train
125056,train
7164,train
51595,train
40793,train
74847,train
3860,train
29270,train
18044,train
31130,train
114947,train
19604,train
97395,train
79895,train
12219,train
30298,train
110200,train
7372,train
18315,train
72146,train
11409,train
11819,train
54384,train
122224,train
118442,train
112284,train
107398,train
69086,train
3362,train
13322,train
100039,train
83617,train
117564,train
108640,train
119451,train
100435,train
29239,train
34617,train
75999,train
127721,train
55321,train
102087,train
52234,train
73502,train
101966,train
64055,train
99329,train
31540,train
91218,train
77609,train
81622,train
103778,train
122837,train
90616,train
44791,train
75461,train
83768,train
11413,train
113187,train
85105,train
86623,train
2503,train
34973,train
97308,train
25405,train
86016,train
68823,train
16999,train
23353,train
34139,train
76113,train
9583,train
112574,train
28386,train
83510,train
46022,train
104240,train
38777,train
44245,train
60339,train
120093,train
97360,train
59591,train
9615,train
116475,train
116955,train
8284,train
44203,train
96853,train
109892,train
29299,train
10949,train
71256,train
95325,train
104362,train
4136,train
120836,train
95772,train
1584,train
92685,train
63385,train
21397,train
116827,train
40518,train
111747,train
58129,train
87498,train
26112,train
93357,train
96791,train
21947,train
38796,train
63668,train
101445,train
38647,train
63313,train
114937,train
68169,train
93421,train
8232,train
89807,train
98571,train
45974,train
60322,train
101258,train
18684,train
60600,train
111629,train
66987,train
2100,train
3617,train
45814,train
52131,train
42111,train
208,train
102852,train
94403,train
15855,train
86948,train
22290,train
56426,train
128362,train
101762,train
44967,train
32624,train
11813,train
51165,train
99930,train
87562,train
18054,train
58141,train
37394,train
10604,train
20712,train
68542,train
85581,train
38350,train
112666,train
24294,train
20751,train
49440,train
46548,train
3348,train
74712,train
127014,train
13492,train
16299,train
125184,train
119630,train
101540,train
97921,train
77111,train
16547,train
127264,train
11290,train
107035,train
11106,train
54055,train
126749,train
18065,train
40679,train
88696,train
124008,train
47012,train
55810,train
56615,train
85126,train
126487,train
76798,train
54140,train
66208,train
76721,train
5012,train
19165,train
73095,train
10594,train
57003,train
121268,train
29158,train
84990,train
119956,train
51871,train
74960,train
30478,train
93392,train
7441,train
14875,train
22274,train
81076,train
52407,train
47151,train
29210,train
129464,train
43055,train
80337,train
41288,train
121965,train
90055,train
127100,train
103254,train
9591,train
64904,train
60345,train
115631,train
7450,train
63566,train
88601,train
47022,train
89337,train
83949,train
1847,train
71853,train
14851,train
114638,train
109184,train
108919,train
80318,train
80390,train
115345,train
65351,train
65923,train
121415,train
65991,train
51167,train
44596,train
66153,train
121685,train
41449,train
74105,train
87000,train
38416,train
40730,train
194,train
101068,train
1290,train
35075,train
6966,train
98593,train
96837,train
107274,train
94651,train
71123,train
30314,train
39294,train
68618,train
46128,train
84089,train
9928,train
30901,train
48054,train
24854,train
100488,train
32144,train
38903,train
124712,train
108627,train
15395,train
56669,train
52371,train
106389,train
108165,train
90312,train
70564,train
61343,train
84374,train
125106,train
2923,train
43868,train
76247,train
27462,train
34013,train
72150,train
100853,train
53223,train
110849,train
126357,train
107028,train
57908,train
8440,train
18368,train
10739,train
90881,train
68224,train
57537,train
94838,train
67754,train
2729,train
49272,train
13423,train
86087,train
28291,train
124840,train
41838,train
40868,train
79918,train
70267,train
24094,train
63129,train
93422,train
118975,train
32918,train
484,train
13089,train
127097,train
36347,train
9306,train
18089,train
69321,train
93679,train
59402,train
85020,train
126717,train
38596,train
103755,train
30825,train
113531,train
26484,train
117458,train
65425,train
60916,train
58798,train
90375,train
102673,train
31986,train
106730,train
88560,train
114185,train
11846,train
82096,train
77162,train
48625,train
43522,train
60001,train
77274,train
40313,train
116890,train
22083,train
32065,train
112000,train
15575,train
86480,train
112529,train
60181,train
127020,train
22861,train
79893,train
36184,train
21399,train
115785,train
1725,train
100868,train
110549,train
22345,train
1840,train
2817,train
56331,train
30513,train
81869,train
94561,train
90711,train
113334,train
48611,train
126732,train
111774,train
68752,train
105407,train
100178,train
88730,train
93330,train
66821,train
38896,train
31454,train
93841,train
29588,train
88272,train
122715,train
92074,train
18882,train
122720,train
79154,train
52237,train
33496,train
82394,train
113530,train
6190,train
122714,train
94890,train
89609,train
74358,train
59763,train
128075,train
127795,train
18345,train
95249,train
76587,train
13414,train
81825,train
66632,train
17460,train
33433,train
92041,train
109671,train
126820,train
32463,train
3262,train
80754,train
108142,train
114370,train
114279,train
57412,train
85040,train
112508,train
42760,train
86034,train
8517,train
51948,train
69627,train
74621,train
126326,train
27035,train
32971,train
59558,train
14985,train
55350,train
111474,train
52158,train
29784,train
123737,train
121432,train
73870,train
44039,train
28739,train
112538,train
121275,train
119195,train
122908,train
59989,train
102409,train
95491,train
47353,train
40966,train
70718,train
107994,train
15546,train
86062,train
60591,train
111013,train
125708,train
69791,train
38573,train
49666,train
129593,train
70211,train
25947,train
96678,train
43189,train
109747,train
127027,train
112275,train
46951,train
127875,train
125521,train
101680,train
111764,train
6126,train
86160,train
125809,train
51813,train
26893,train
23416,train
26618,train
33914,train
75891,train
77840,train
33668,train
117925,train
114586,train
90564,train
65950,train
50038,train
41349,train
26348,train
123153,train
47905,train
95793,train
45986,train
121589,train
5371,train
67550,train
92166,train
47733,train
22918,train
6930,train
50844,train
54144,train
83544,train
78895,train
46395,train
39168,train
126773,train
85893,train
36816,train
93626,train
126918,train
92364,train
86187,train
92420,train
108836,train
43829,train
79196,train
53018,train
23903,train
127010,train
38944,train
30747,train
30051,train
19271,train
79247,train
108045,train
25733,train
122939,train
86341,train
98560,train
23928,train
48382,train
3434,train
97583,train
78330,train
19221,train
54239,train
59364,train
90213,train
114234,train
28459,train
115332,train
76516,train
33240,train
31950,train
32167,train
29138,train
72647,train
108237,train
64423,train
107850,train
100634,train
37623,train
84082,train
35954,train
22142,train
128149,train
94201,train
14477,train
18619,train
7136,train
50195,train
10865,train
80043,train
107925,train
95581,train
15751,train
81166,train
50119,train
103285,train
54204,train
103341,train
17563,train
63660,train
77980,train
106553,train
95196,train
25052,train
27351,train
123954,train
94994,train
63915,train
101372,train
71330,train
100217,train
111079,train
23219,train
68111,train
77593,train
69657,train
92550,train
109067,train
24104,train
18602,train
123331,train
95850,train
43351,train
119398,train
69443,train
76286,train
3228,train
62967,train
47277,train
15891,train
65625,train
73506,train
115229,train
118611,train
52455,train
129143,train
98248,train
22019,train
21466,train
60563,train
74229,train
27891,train
129587,train
44896,train
26619,train
38201,train
88059,train
81080,train
49703,train
27561,train
15144,train
4804,train
999,train
39873,train
65717,train
87242,train
53696,train
114867,train
93010,train
57574,train
124018,train
29670,train
102665,train
66338,train
5482,train
13320,train
4351,train
39231,train
746,train
42572,train
122148,train
110892,train
55827,train
74983,train
122448,train
5591,train
83417,train
19903,train
39701,train
29936,train
12712,train
78509,train
96846,train
15582,train
19167,train
112548,train
102969,train
28515,train
69267,train
34613,train
128994,train
51980,train
117885,train
52509,train
11337,train
38243,train
121078,train
75023,train
15518,train
120803,train
45625,train
31852,train
18328,train
89650,train
68186,train
79334,train
112404,train
82737,train
81071,train
13807,train
7689,train
112391,train
98514,train
31945,train
124106,train
39985,train
9448,train
41455,train
13348,train
56606,train
119809,train
106747,train
45401,train
30016,train
84914,train
125519,train
16761,train
52996,train
82699,train
37612,train
26768,train
1587,train
59206,train
112669,train
5991,train
77008,train
50459,train
120250,train
50506,train
28775,train
35786,train
46401,train
129611,train
90504,train
42463,train
100633,train
64614,train
20186,train
45976,train
35676,train
110470,train
24415,train
78091,train
7015,train
48753,train
125567,train
84876,train
102109,train
88149,train
6206,train
8880,train
113130,train
54175,train
29535,train
44895,train
46367,train
79461,train
98021,train
68984,train
77766,train
113102,train
3454,train
96132,train
75029,train
70926,train
75277,train
99257,train
68308,train
109024,train
125110,train
119397,train
88161,train
14144,train
126476,train
12075,train
94520,train
119075,train
45107,train
75377,train
102330,train
56025,train
91001,train
36715,train
23126,train
15780,train
109972,train
79586,train
51025,train
6854,train
102698,train
62979,train
20565,train
9222,train
120231,train
81569,train
76261,train
122584,train
111131,train
88316,train
89343,train
67030,train
116117,train
105684,train
24361,train
37251,train
96322,train
85009,train
112092,train
37510,train
92407,train
101296,train
14611,train
122752,train
11610,train
68993,train
46825,train
112983,train
122700,train
44337,train
101421,train
129077,train
64272,train
122137,train
128115,train
78157,train
60669,train
37056,train
84652,train
121967,train
47784,train
69371,train
102072,train
107668,train
75670,train
75869,train
23791,train
45618,train
47714,train
110250,train
129755,train
48763,train
24349,train
113796,train
120479,train
58431,train
11586,train
12634,train
112910,train
108529,train
55451,train
28752,train
97042,train
65679,train
30927,train
113267,train
65468,train
97162,train
37839,train
35990,train
125271,train
69333,train
54154,train
90289,train
105343,train
98546,train
110397,train
81448,train
105645,train
114492,train
53700,train
35472,train
37949,train
13544,train
24042,train
1674,train
78217,train
85021,train
56887,train
102886,train
62733,train
20830,train
35673,train
100264,train
60485,train
9535,train
22133,train
30713,train
88789,train
97260,train
36049,train
9687,train
81783,train
54985,train
110916,train
87772,train
39888,train
5268,train
113596,train
56197,train
76024,train
126022,train
125463,train
100246,train
42355,train
101717,train
89822,train
129819,train
95057,train
116035,train
107268,train
71355,train
107738,train
100166,train
88624,train
87819,train
51722,train
44820,train
59204,train
38074,train
93743,train
91696,train
117203,train
101471,train
84454,train
84653,train
107484,train
101602,train
129033,train
109059,train
81067,train
85650,train
21892,train
46681,train
111272,train
22015,train
104356,train
84975,train
6071,train
18938,train
69146,train
67787,train
29322,train
23231,train
111616,train
89103,train
117940,train
14971,train
10632,train
5420,train
2768,train
83457,train
93707,train
42330,train
90243,train
1670,train
109551,train
79939,train
97115,train
110927,train
53536,train
57728,train
3056,train
15946,train
34937,train
82384,train
83300,train
8089,train
14584,train
102043,train
32609,train
36521,train
22871,train
103053,train
46763,train
75523,train
66328,train
124264,train
90824,train
